,IP,Date,Time,Time_zone,Request_method,Path,Protocol,Response_code,Response_size,Referrer,User_Agent,dotfile_access,bad_user_agent,no_referrer,suspicious_path,is_bot,ua_browser,ua_os,ua_is_mobile,ua_is_pc
166,49.51.253.83,07/May/2025,11:22:57,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",0,0,1,0,0,Other,iOS,1.0,0.0
170,122.173.31.204,07/May/2025,11:34:59,0000,GET,/,HTTP/1.1,502,166,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:138.0) Gecko/20100101 Firefox/138.0,0,0,1,0,0,Firefox,Ubuntu,0.0,1.0
175,15.204.37.20,07/May/2025,11:39:16,0000,GET,/favicon.ico,HTTP/1.1,404,162,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,0,0,1,0,0,Firefox,Ubuntu,0.0,1.0
177,45.33.14.197,07/May/2025,12:17:58,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 zgrab/0.x,0,0,1,0,0,Other,Other,0.0,0.0
179,13.59.105.79,07/May/2025,12:26:00,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,0,0,1,0,0,Chrome,Mac OS X,0.0,1.0
182,87.125.242.11,07/May/2025,12:32:23,0000,GET,/,HTTP/1.1,200,612,,Hello-World/1.0,0,0,1,0,0,Other,Other,0.0,0.0
183,35.240.66.201,07/May/2025,12:35:43,0000,GET,/,HTTP/1.1,200,396,,python-requests/2.32.3,0,1,1,0,1,Other,Other,0.0,0.0
184,122.173.31.204,07/May/2025,12:38:37,0000,GET,/,HTTP/1.1,200,51,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",0,0,1,0,0,Edge,Windows,0.0,1.0
185,122.173.31.204,07/May/2025,12:38:37,0000,GET,/favicon.ico,HTTP/1.1,404,184,http://ai-log-analyser.eastasia.cloudapp.azure.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",0,0,0,0,0,Edge,Windows,0.0,1.0
188,152.58.103.175,07/May/2025,12:40:28,0000,GET,/,HTTP/1.1,200,51,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",0,0,1,0,0,Chrome Mobile,Android,1.0,0.0
189,152.58.103.175,07/May/2025,12:40:30,0000,GET,/favicon.ico,HTTP/1.1,404,184,http://ai-log-analyser.eastasia.cloudapp.azure.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",0,0,0,0,0,Chrome Mobile,Android,1.0,0.0
190,122.173.31.204,07/May/2025,12:41:02,0000,GET,/,HTTP/1.1,200,51,android-app://com.google.android.gm/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36",0,0,0,0,0,Chrome Mobile,Android,1.0,0.0
191,122.173.31.204,07/May/2025,12:41:02,0000,GET,/favicon.ico,HTTP/1.1,404,184,http://ai-log-analyser.eastasia.cloudapp.azure.com/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36",0,0,0,0,0,Chrome Mobile,Android,1.0,0.0
192,106.196.55.183,07/May/2025,12:41:18,0000,GET,/,HTTP/1.1,200,51,android-app://com.google.android.gm/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36",0,0,0,0,0,Chrome Mobile,Android,1.0,0.0
201,157.10.166.68,07/May/2025,12:52:51,0000,GET,/,HTTP/1.1,200,51,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
207,49.44.80.234,07/May/2025,14:05:12,0000,GET,/,HTTP/1.1,200,51,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
211,154.83.103.144,07/May/2025,14:27:20,0000,GET,/.git/HEAD,HTTP/1.1,404,134,,,1,1,1,0,1,Other,Other,,
212,154.83.103.144,07/May/2025,14:27:21,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
213,154.83.103.144,07/May/2025,14:27:21,0000,GET,/..%2f..%2f..%2fetc%2fpasswd,HTTP/1.1,400,166,,,1,1,1,0,1,Other,Other,,
214,154.83.103.144,07/May/2025,14:27:21,0000,GET,/../../etc/passwd,HTTP/1.1,400,166,,,1,1,1,0,1,Other,Other,,
215,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.aws/credentials,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
216,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.azure/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
217,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.bash_history,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
218,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.bash_profile,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
219,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.bashrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
220,154.83.103.144,07/May/2025,14:27:22,0000,GET,/.boto,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
221,154.83.103.144,07/May/2025,14:27:23,0000,GET,/.bzr/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
222,154.83.103.144,07/May/2025,14:27:23,0000,GET,/.config/gcloud/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
223,154.83.103.144,07/May/2025,14:27:23,0000,GET,/.cshrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
224,154.83.103.144,07/May/2025,14:27:23,0000,GET,/.docker/config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
225,154.83.103.144,07/May/2025,14:27:23,0000,GET,/.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
226,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.backup,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
227,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.dev,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
228,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.example,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
229,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.local,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
230,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.prod,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
231,154.83.103.144,07/May/2025,14:27:24,0000,GET,/.env.testing,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
232,154.83.103.144,07/May/2025,14:27:25,0000,GET,/.firebaserc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
233,154.83.103.144,07/May/2025,14:27:25,0000,GET,/.git/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
234,154.83.103.144,07/May/2025,14:27:25,0000,GET,/.git/HEAD,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
235,154.83.103.144,07/May/2025,14:27:25,0000,GET,/.git/config,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
236,154.83.103.144,07/May/2025,14:27:25,0000,GET,/.git/index,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
237,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.git/logs/HEAD,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
238,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.gitattributes,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
239,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.gitignore,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
240,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.gitmodules,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
241,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.hg/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
242,154.83.103.144,07/May/2025,14:27:26,0000,GET,/.htaccess,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
243,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.htpasswd,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
244,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.idea/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
245,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.idea/.name,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
246,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.login,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
247,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.netrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
248,154.83.103.144,07/May/2025,14:27:27,0000,GET,/.nginx.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
249,154.83.103.144,07/May/2025,14:27:28,0000,GET,/.npmrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
250,154.83.103.144,07/May/2025,14:27:28,0000,GET,/.profile,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
251,154.83.103.144,07/May/2025,14:27:28,0000,GET,/.ssh/config,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
252,154.83.103.144,07/May/2025,14:27:28,0000,GET,/.ssh/id_rsa,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
253,154.83.103.144,07/May/2025,14:27:28,0000,GET,/.ssh/id_rsa.pub,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
254,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.svn/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
255,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.user.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
256,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.vscode/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
257,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.vscode/settings.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
258,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.well-known/security.txt,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
259,154.83.103.144,07/May/2025,14:27:29,0000,GET,/.zshrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
260,154.83.103.144,07/May/2025,14:27:30,0000,GET,/?file=../../../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
261,154.83.103.144,07/May/2025,14:27:30,0000,GET,/?file=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
262,154.83.103.144,07/May/2025,14:27:30,0000,GET,/?inc=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
263,154.83.103.144,07/May/2025,14:27:30,0000,GET,/?include=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
264,154.83.103.144,07/May/2025,14:27:30,0000,GET,/?layout=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
265,154.83.103.144,07/May/2025,14:27:31,0000,GET,/?module=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
266,154.83.103.144,07/May/2025,14:27:31,0000,GET,/?page=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
267,154.83.103.144,07/May/2025,14:27:31,0000,GET,/?path=../../../../../../boot.ini,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
268,154.83.103.144,07/May/2025,14:27:31,0000,GET,/?template=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
269,154.83.103.144,07/May/2025,14:27:31,0000,GET,/?view=../../../../etc/passwd,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
270,154.83.103.144,07/May/2025,14:27:31,0000,GET,/Gemfile.lock,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
271,154.83.103.144,07/May/2025,14:27:32,0000,GET,/Pipfile.lock,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
272,154.83.103.144,07/May/2025,14:27:32,0000,GET,/Procfile,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
273,154.83.103.144,07/May/2025,14:27:32,0000,GET,/Thumbs.db,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
274,154.83.103.144,07/May/2025,14:27:32,0000,GET,/_debugbar,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
275,154.83.103.144,07/May/2025,14:27:32,0000,GET,/access.log,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
276,154.83.103.144,07/May/2025,14:27:33,0000,GET,/account,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
277,154.83.103.144,07/May/2025,14:27:33,0000,GET,/actuator,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
278,154.83.103.144,07/May/2025,14:27:33,0000,GET,/actuator/env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
279,154.83.103.144,07/May/2025,14:27:33,0000,GET,/actuator/health,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
280,154.83.103.144,07/May/2025,14:27:33,0000,GET,/actuator/metrics,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
281,154.83.103.144,07/May/2025,14:27:33,0000,GET,/admin,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
282,154.83.103.144,07/May/2025,14:27:34,0000,GET,/admin-console,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
283,154.83.103.144,07/May/2025,14:27:34,0000,GET,/admin.aspx,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
284,154.83.103.144,07/May/2025,14:27:34,0000,GET,/admin.html,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
285,154.83.103.144,07/May/2025,14:27:34,0000,GET,/admin.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
286,154.83.103.144,07/May/2025,14:27:34,0000,GET,/admin/auth,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
287,154.83.103.144,07/May/2025,14:27:35,0000,GET,/admin/install,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
